2008-Mar-26/00:12:44.000,-4.062,2.765,2.371,2008-Mar-26/00:12:44.000,0.000,1.000,2.000
2008-Mar-26/00:13:00.000,-4.062,2.665,2.543,2008-Mar-26/00:13:00.000,0.000,1.000,2.000
2008-Mar-26/00:13:16.000,-4.109,2.704,2.408,2008-Mar-26/00:13:16.000,0.000,1.000,2.000
2008-Mar-26/00:13:32.000,-4.062,2.720,2.512,2008-Mar-26/00:13:32.000,0.000,1.000,2.000
2008-Mar-26/00:13:48.000,-4.058,2.766,2.447,2008-Mar-26/00:13:48.000,0.000,1.000,2.000
2008-Mar-26/00:14:04.000,-4.078,2.681,2.407,2008-Mar-26/00:14:04.000,0.000,1.000,2.000
2008-Mar-26/00:14:20.000,-4.057,2.621,2.505,2008-Mar-26/00:14:20.000,0.000,1.000,2.000
2008-Mar-26/00:14:36.000,-3.970,2.757,2.327,2008-Mar-26/00:14:36.000,0.000,1.000,2.000
2008-Mar-26/00:14:52.000,-4.016,2.893,2.184,2008-Mar-26/00:14:52.000,0.000,1.000,2.000
2008-Mar-26/00:15:08.000,-3.964,2.936,2.315,2008-Mar-26/00:15:08.000,0.000,1.000,2.000
2008-Mar-26/00:15:24.000,-3.918,2.922,2.332,2008-Mar-26/00:15:24.000,0.000,1.000,2.000
2008-Mar-26/00:15:40.000,-3.954,2.789,2.337,2008-Mar-26/00:15:40.000,0.000,1.000,2.000
2008-Mar-26/00:15:56.000,-3.943,2.734,2.472,2008-Mar-26/00:15:56.000,0.000,1.000,2.000
2008-Mar-26/00:16:12.000,-3.906,2.773,2.456,2008-Mar-26/00:16:12.000,0.000,1.000,2.000
2008-Mar-26/00:16:28.000,-3.962,2.807,2.326,2008-Mar-26/00:16:28.000,0.000,1.000,2.000
2008-Mar-26/00:16:44.000,-3.964,2.790,2.384,2008-Mar-26/00:16:44.000,0.000,1.000,2.000
2008-Mar-26/00:17:00.000,-4.009,2.880,2.246,2008-Mar-26/00:17:00.000,0.000,1.000,2.000
2008-Mar-26/00:17:16.000,-3.926,2.664,2.654,2008-Mar-26/00:17:16.000,0.000,1.000,2.000
2008-Mar-26/00:17:32.000,-3.837,2.780,2.635,2008-Mar-26/00:17:32.000,0.000,1.000,2.000
2008-Mar-26/00:17:48.000,-3.783,2.988,2.375,2008-Mar-26/00:17:48.000,0.000,1.000,2.000
2008-Mar-26/00:18:04.000,-3.689,3.061,2.314,2008-Mar-26/00:18:04.000,0.000,1.000,2.000
2008-Mar-26/00:18:20.000,-3.728,2.716,2.668,2008-Mar-26/00:18:20.000,0.000,1.000,2.000
2008-Mar-26/00:18:36.000,-3.661,2.471,3.044,2008-Mar-26/00:18:36.000,0.000,1.000,2.000
2008-Mar-26/00:18:52.000,-3.574,2.783,2.902,2008-Mar-26/00:18:52.000,0.000,1.000,2.000
2008-Mar-26/00:19:08.000,-3.876,2.806,2.398,2008-Mar-26/00:19:08.000,0.000,1.000,2.000
2008-Mar-26/00:19:24.000,-3.994,2.684,2.100,2008-Mar-26/00:19:24.000,0.000,1.000,2.000
2008-Mar-26/00:19:40.000,-4.019,2.824,1.973,2008-Mar-26/00:19:40.000,0.000,1.000,2.000
2008-Mar-26/00:19:56.000,-3.966,3.031,1.740,2008-Mar-26/00:19:56.000,0.000,1.000,2.000
2008-Mar-26/00:20:12.000,-3.945,2.733,2.180,2008-Mar-26/00:20:12.000,0.000,1.000,2.000
2008-Mar-26/00:20:28.000,-3.590,2.973,1.853,2008-Mar-26/00:20:28.000,0.000,1.000,2.000
2008-Mar-26/00:20:44.000,-3.701,2.616,2.185,2008-Mar-26/00:20:44.000,0.000,1.000,2.000
2008-Mar-26/00:21:00.000,-3.706,2.532,2.237,2008-Mar-26/00:21:00.000,0.000,1.000,2.000
2008-Mar-26/00:21:16.000,-3.686,2.633,2.142,2008-Mar-26/00:21:16.000,0.000,1.000,2.000
2008-Mar-26/00:21:32.000,-3.555,2.637,2.191,2008-Mar-26/00:21:32.000,0.000,1.000,2.000
2008-Mar-26/00:21:48.000,-3.639,2.671,2.099,2008-Mar-26/00:21:48.000,0.000,1.000,2.000
2008-Mar-26/00:22:04.000,-3.636,2.453,2.119,2008-Mar-26/00:22:04.000,0.000,1.000,2.000
2008-Mar-26/00:22:20.000,-3.838,2.752,1.902,2008-Mar-26/00:22:20.000,0.000,1.000,2.000
2008-Mar-26/00:22:36.000,-3.735,2.709,2.024,2008-Mar-26/00:22:36.000,0.000,1.000,2.000
