2008-Mar-26/09:09:32.016,27621348.000,27240108.000,20725884.000,19717340.000,19649894.000,20648284.000,26856350.000,26621254.000
2008-Mar-26/09:11:08.168,30466966.000,29183196.000,20196758.000,18363630.000,18298362.000,20161152.000,28235996.000,28926972.000
2008-Mar-26/09:12:44.320,23980184.000,28798844.000,21359560.000,19994298.000,19879128.000,21126078.000,27993280.000,23669702.000
2008-Mar-26/09:14:20.472,39903856.000,29396118.000,19167670.000,17906304.000,18151694.000,19255582.000,28227666.000,38544444.000
2008-Mar-26/09:15:56.624,25255446.000,28494850.000,22998344.000,21775550.000,21612356.000,22721640.000,28192150.000,24087190.000
2008-Mar-26/09:17:32.776,26541378.000,29600586.000,23061266.000,21563420.000,21309188.000,22542238.000,28536900.000,25746138.000
2008-Mar-26/09:19:08.928,24127228.000,28156262.000,22457992.000,19507754.000,19324272.000,22021588.000,27531998.000,22983348.000
2008-Mar-26/09:20:45.081,22259530.000,28099028.000,22645480.000,20612950.000,20600376.000,22760616.000,27308006.000,22102502.000
2008-Mar-26/09:22:21.233,23390184.000,27331618.000,22205418.000,18821968.000,18629352.000,21899978.000,27517318.000,22601498.000
2008-Mar-26/09:23:57.385,22131388.000,27623144.000,22552660.000,19350352.000,19542126.000,22456980.000,26961224.000,21585868.000
2008-Mar-26/09:25:33.537,24706162.000,27679680.000,21419288.000,18475318.000,18619428.000,21350206.000,27724886.000,24140080.000
2008-Mar-26/09:27:09.689,24043758.000,27734904.000,21669058.000,18134510.000,18202122.000,21336900.000,26976226.000,23047618.000
2008-Mar-26/09:28:45.841,22180460.000,27866796.000,22969326.000,19084330.000,18848506.000,22269018.000,27660684.000,21498792.000
2008-Mar-26/09:30:21.993,27596008.000,29693742.000,22086426.000,18643966.000,18566150.000,22004888.000,28962614.000,27277354.000
2008-Mar-26/09:31:58.145,28494020.000,29922580.000,21940970.000,18491206.000,18649096.000,21722498.000,29801346.000,28429098.000
2008-Mar-26/09:33:34.297,26563888.000,29222156.000,22102428.000,18628550.000,18432168.000,21952482.000,29008356.000,25993714.000
2008-Mar-26/09:35:10.449,27080710.000,28961310.000,21861336.000,18387358.000,18392888.000,21360282.000,28859036.000,25209970.000
2008-Mar-26/09:36:46.601,28002570.000,29018480.000,21283528.000,17406154.000,17389056.000,21060868.000,29164468.000,28236808.000
2008-Mar-26/09:38:22.753,27618850.000,29053520.000,21958574.000,17676642.000,17910804.000,21667498.000,29080728.000,27122906.000
2008-Mar-26/09:39:58.905,25188232.000,28873818.000,21042050.000,18226374.000,18367688.000,20357852.000,28580090.000,25260474.000
2008-Mar-26/09:41:35.057,25426740.000,26909818.000,21247290.000,17591238.000,17460990.000,20597220.000,26289304.000,23745846.000
2008-Mar-26/09:43:11.209,27201812.000,26715976.000,20232276.000,17675862.000,17737634.000,19972484.000,26424860.000,26385726.000
2008-Mar-26/09:44:47.361,21362740.000,26609530.000,20875042.000,16802032.000,16617213.000,20389284.000,25918956.000,21090576.000
2008-Mar-26/09:46:23.514,25666878.000,26765264.000,21030450.000,16827542.000,16917666.000,20874156.000,26652444.000,24467224.000
2008-Mar-26/09:47:59.666,26011084.000,25683740.000,20113296.000,16732782.000,16652140.000,19525566.000,25393014.000,25398470.000
2008-Mar-26/09:49:35.818,23510788.000,26129912.000,20405832.000,17682238.000,17682620.000,20330500.000,26001958.000,23125008.000
2008-Mar-26/09:51:11.970,22387272.000,27139718.000,22360070.000,18079378.000,18197652.000,21799800.000,26528834.000,21752636.000
2008-Mar-26/09:52:48.122,23315418.000,27228114.000,22741890.000,19241412.000,19041022.000,22789356.000,27072202.000,22602376.000
2008-Mar-26/09:54:24.274,29232188.000,29163298.000,22199714.000,18262826.000,18487160.000,21862656.000,29012436.000,28312052.000
2008-Mar-26/09:56:00.426,26424134.000,27163006.000,21361790.000,18110784.000,18068822.000,21054504.000,27108994.000,25889842.000
2008-Mar-26/09:57:36.578,23107320.000,26902606.000,22115252.000,18933714.000,18800518.000,21651588.000,26279462.000,22362498.000
2008-Mar-26/09:59:12.730,23405078.000,26997782.000,22358930.000,18848664.000,18619212.000,21779088.000,26365398.000,22537978.000
2008-Mar-26/10:00:48.882,26290632.000,27976730.000,22051386.000,18393054.000,18179546.000,21438168.000,27260464.000,26230778.000
2008-Mar-26/10:02:25.034,24272046.000,26104542.000,22534620.000,19011206.000,19208710.000,21565072.000,25576788.000,23306774.000
2008-Mar-26/10:04:01.186,23866608.000,26171814.000,22307858.000,19618768.000,19460144.000,22214152.000,26013434.000,22328390.000
2008-Mar-26/10:05:37.338,23825554.000,27597696.000,22513044.000,18780034.000,18813942.000,22169688.000,26945684.000,23288510.000
2008-Mar-26/10:07:13.491,25342550.000,28355300.000,23353398.000,19685354.000,19740260.000,23303312.000,28115930.000,24802514.000
2008-Mar-26/10:08:49.643,25117168.000,28779020.000,23356734.000,19533486.000,19639626.000,22647018.000,28134344.000,25104492.000
2008-Mar-26/10:10:25.795,24225570.000,26248164.000,22398398.000,19632998.000,19412942.000,22069932.000,25509558.000,22854538.000
2008-Mar-26/10:12:01.947,23715342.000,25418932.000,22463560.000,20199612.000,20048070.000,21763460.000,25061196.000,23057514.000
2008-Mar-26/10:13:38.099,26115532.000,26961732.000,23805842.000,21428272.000,21544976.000,23433048.000,26985974.000,25518504.000
2008-Mar-26/10:15:14.251,24710382.000,27568430.000,24265984.000,20938534.000,20995374.000,23605274.000,27401296.000,23876594.000
2008-Mar-26/10:16:50.403,24838964.000,27138526.000,23898558.000,21482510.000,21544550.000,23469150.000,26313232.000,23335824.000
2008-Mar-26/10:18:26.555,24032050.000,25884248.000,23131938.000,21002068.000,20804050.000,22796008.000,25136630.000,22447528.000
2008-Mar-26/10:20:02.707,23794738.000,27220940.000,23788028.000,21408374.000,21429140.000,23498766.000,26517594.000,22644700.000
2008-Mar-26/10:21:38.859,24522342.000,26412418.000,22836238.000,20509608.000,20357884.000,22239198.000,25388600.000,23886812.000
2008-Mar-26/10:23:15.011,21665426.000,23593038.000,21255324.000,19059866.000,18915396.000,20469906.000,22721936.000,20867452.000
2008-Mar-26/10:24:51.163,21702732.000,23524586.000,20915624.000,19079768.000,19313198.000,20817144.000,22630636.000,21485756.000
2008-Mar-26/10:26:27.316,21648372.000,23913342.000,21746856.000,19953538.000,19945016.000,21534060.000,23463430.000,20979620.000
2008-Mar-26/10:28:03.468,20774924.000,23633844.000,21663986.000,19645466.000,19371832.000,21246288.000,23228630.000,20196048.000
2008-Mar-26/10:29:39.620,21045052.000,23441278.000,21906250.000,19827346.000,19769520.000,21558476.000,23132698.000,20070896.000
2008-Mar-26/10:31:15.772,24474228.000,24866672.000,21568022.000,19139042.000,19111504.000,21248718.000,24361744.000,24616900.000
2008-Mar-26/10:32:51.924,22756472.000,23498006.000,21223532.000,18606786.000,18726806.000,20796054.000,23391680.000,21242430.000
2008-Mar-26/10:34:28.076,21355080.000,21863740.000,20646114.000,18997832.000,18863860.000,19964670.000,21296942.000,20312792.000
2008-Mar-26/10:36:04.228,21346658.000,21722756.000,20281854.000,18449454.000,18625846.000,19467674.000,21003414.000,19868612.000
2008-Mar-26/10:37:40.380,21386814.000,22114496.000,20581060.000,18375722.000,18568326.000,19782364.000,21381582.000,20209844.000
2008-Mar-26/10:39:16.532,21461532.000,21654834.000,20135210.000,18637460.000,18703780.000,19543074.000,20987446.000,19434382.000
2008-Mar-26/10:40:52.684,20661072.000,21761980.000,20309362.000,18443506.000,18548974.000,19587804.000,20721928.000,19268854.000
2008-Mar-26/10:42:28.836,20681106.000,22782222.000,20715770.000,18384902.000,18527284.000,20128520.000,21990822.000,19329108.000
2008-Mar-26/10:44:04.989,21570354.000,23328374.000,20511490.000,17854272.000,17803724.000,19958468.000,22273410.000,20263398.000
2008-Mar-26/10:45:41.141,19929272.000,23131182.000,20490788.000,18065928.000,18235674.000,19769340.000,21980564.000,19454374.000
2008-Mar-26/10:47:17.293,20745408.000,22632888.000,20641658.000,17872242.000,17877760.000,19848332.000,22239816.000,20002082.000
2008-Mar-26/10:48:53.445,20768044.000,22938204.000,20495958.000,17973634.000,17990594.000,19686552.000,22363570.000,19991990.000
2008-Mar-26/10:50:29.597,21199526.000,23411474.000,20814040.000,17860366.000,17912390.000,20080644.000,22395102.000,20085526.000
2008-Mar-26/10:52:05.749,21143010.000,23145712.000,20858468.000,18356014.000,18143302.000,20248828.000,22202344.000,19089944.000
2008-Mar-26/10:53:41.901,21133080.000,23224514.000,20565702.000,17825332.000,17666544.000,20041844.000,22690104.000,19226492.000
2008-Mar-26/10:55:18.053,21815366.000,23918160.000,20445228.000,17690620.000,17576366.000,20076756.000,23513776.000,20530974.000
2008-Mar-26/10:56:54.205,22977374.000,24819788.000,20473426.000,17596160.000,17503440.000,19855462.000,23905726.000,21083358.000
2008-Mar-26/10:58:30.358,23160974.000,24313210.000,20419832.000,17677520.000,17656324.000,19988530.000,23315756.000,21754734.000
2008-Mar-26/11:00:06.510,21891898.000,24164496.000,20885364.000,18499124.000,18455596.000,20217522.000,23523276.000,20773146.000
2008-Mar-26/11:01:42.662,22615096.000,23550570.000,20588784.000,18658476.000,18119122.000,19718766.000,22644010.000,19965888.000
2008-Mar-26/11:03:18.814,27573114.000,24415464.000,20967846.000,19366604.000,19036352.000,19733690.000,23769074.000,25844910.000
2008-Mar-26/11:04:54.966,27889864.000,24540672.000,20587060.000,18917212.000,18567730.000,19582946.000,23686052.000,27190356.000
